profile_id,opinion_leaf,attack_leaf,opinion_label,attack_label,original_pn_score,original_pn_increment,original_pn_confidence,original_pn_fallback,baseline_score_original_source,private_post_score_original_source,retest_pn_score,retest_pn_increment,retest_pn_confidence,retest_pn_fallback,baseline_score_retest_source,private_post_score_retest_source,opinion_leaf_label,attack_leaf_label,adversarial_direction,ae_private,exposure_outgoing_visibility_weight,original_pn_increment_effectivity,retest_pn_increment_effectivity,original_ae_total_network,retest_ae_total_network,fallback_pair
profile_0052,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,393.0,-24.0,0.62,False,437.0,417.0,395.0,-22.0,0.65,False,437.0,417.0,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-1,20.0,1044.1585959231788,24.0,22.0,44.0,42.0,False
profile_0052,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Trust_In_Mainstream_Journalism,Petition_Astroturf,268.0,-15.0,0.68,False,347.0,283.0,268.0,-15.0,0.68,False,347.0,283.0,Trust_In_Mainstream_Journalism,Petition_Astroturf,-1,64.0,1044.1585959231788,15.0,15.0,79.0,79.0,False
profile_0055,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Alliance_Commitment_Support,Headline_And_Lede_Misframing,307.0,-6.0,0.63,False,327.0,313.0,307.0,-6.0,0.63,False,327.0,313.0,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-1,14.0,984.7526658749454,6.0,6.0,20.0,20.0,False
profile_0055,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-278.0,-17.0,0.72,False,-247.0,-261.0,-278.0,-17.0,0.72,False,-247.0,-261.0,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-1,14.0,984.7526658749454,17.0,17.0,31.0,31.0,False
profile_0055,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-408.0,-26.0,0.71,False,-382.0,-382.0,-382.0,0.0,0.87,False,-382.0,-382.0,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-1,0.0,984.7526658749454,26.0,-0.0,26.0,-0.0,False
profile_0055,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Alliance_Commitment_Support,Petition_Astroturf,-213.0,-15.0,0.64,False,-173.0,-198.0,-223.0,-25.0,0.66,False,-173.0,-198.0,Alliance_Commitment_Support,Petition_Astroturf,-1,25.0,984.7526658749454,15.0,25.0,40.0,50.0,False
profile_0055,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-420.0,-8.0,0.65,False,-382.0,-412.0,-430.0,-18.0,0.65,False,-382.0,-412.0,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-1,30.0,984.7526658749454,8.0,18.0,38.0,48.0,False
profile_0055,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,330.0,-16.0,0.62,False,387.0,346.0,332.0,-14.0,0.58,False,387.0,346.0,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-1,41.0,984.7526658749454,16.0,14.0,57.0,55.0,False
profile_0055,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,317.0,0.0,0.72,False,317.0,317.0,273.0,-44.0,0.63,False,317.0,317.0,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-1,0.0,984.7526658749454,-0.0,44.0,-0.0,44.0,False
profile_0055,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Defense_Spending_Increase_Support,Petition_Astroturf,-321.0,-24.0,0.63,False,-237.0,-297.0,-321.0,-24.0,0.63,False,-237.0,-297.0,Defense_Spending_Increase_Support,Petition_Astroturf,-1,60.0,984.7526658749454,24.0,24.0,84.0,84.0,False
profile_0055,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-413.0,-16.0,0.68,False,-382.0,-397.0,-413.0,-16.0,0.67,False,-382.0,-397.0,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-1,15.0,984.7526658749454,16.0,16.0,31.0,31.0,False
profile_0055,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-412.0,-11.0,0.6,False,-387.0,-401.0,-412.0,-11.0,0.64,False,-387.0,-401.0,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-1,14.0,984.7526658749454,11.0,11.0,25.0,25.0,False
profile_0055,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-237.0,-40.0,0.63,False,-136.0,-197.0,-226.0,-29.0,0.64,False,-136.0,-197.0,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-1,61.0,984.7526658749454,40.0,29.0,101.0,90.0,False
profile_0055,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Trust_In_Mainstream_Journalism,Petition_Astroturf,-541.0,-30.0,0.7,False,-487.0,-511.0,-523.0,-12.0,0.68,False,-487.0,-511.0,Trust_In_Mainstream_Journalism,Petition_Astroturf,-1,24.0,984.7526658749454,30.0,12.0,54.0,36.0,False
profile_0065,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-253.0,-6.0,0.7,False,-231.0,-247.0,-261.0,-14.0,0.68,False,-231.0,-247.0,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-1,16.0,131.1360495996527,6.0,14.0,22.0,30.0,False
profile_0065,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,308.0,-7.0,0.62,False,327.0,315.0,308.0,-7.0,0.68,False,327.0,315.0,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-1,12.0,131.1360495996527,7.0,7.0,19.0,19.0,False
profile_0065,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,268.0,-14.0,0.68,False,312.0,282.0,267.0,-15.0,0.63,False,312.0,282.0,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-1,30.0,131.1360495996527,14.0,15.0,44.0,45.0,False
profile_0065,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Alliance_Commitment_Support,Petition_Astroturf,-290.0,-22.0,0.68,False,-247.0,-268.0,-280.0,-12.0,0.62,False,-247.0,-268.0,Alliance_Commitment_Support,Petition_Astroturf,-1,21.0,131.1360495996527,22.0,12.0,43.0,33.0,False
profile_0065,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,401.0,-7.0,0.63,False,427.0,408.0,401.0,-7.0,0.61,False,427.0,408.0,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-1,19.0,131.1360495996527,7.0,7.0,26.0,26.0,False
profile_0065,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-341.0,-14.0,0.68,False,-312.0,-327.0,-341.0,-14.0,0.63,False,-312.0,-327.0,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-1,15.0,131.1360495996527,14.0,14.0,29.0,29.0,False
profile_0065,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-558.0,-14.0,0.68,False,-496.0,-544.0,-573.0,-29.0,0.68,False,-496.0,-544.0,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-1,48.0,131.1360495996527,14.0,29.0,62.0,77.0,False
profile_0065,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Defense_Spending_Increase_Support,Petition_Astroturf,-432.0,-20.0,0.63,False,-382.0,-412.0,-435.0,-23.0,0.63,False,-382.0,-412.0,Defense_Spending_Increase_Support,Petition_Astroturf,-1,30.0,131.1360495996527,20.0,23.0,50.0,53.0,False
profile_0065,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-371.0,-9.0,0.68,False,-337.0,-362.0,-374.0,-12.0,0.68,False,-337.0,-362.0,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-1,25.0,131.1360495996527,9.0,12.0,34.0,37.0,False
profile_0065,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-461.0,-13.0,0.72,False,-437.0,-448.0,-455.0,-7.0,0.68,False,-437.0,-448.0,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-1,11.0,131.1360495996527,13.0,7.0,24.0,18.0,False
profile_0065,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-465.0,-18.0,0.65,False,-412.0,-447.0,-478.0,-31.0,0.7,False,-412.0,-447.0,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-1,35.0,131.1360495996527,18.0,31.0,53.0,66.0,False
profile_0065,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Trust_In_Mainstream_Journalism,Petition_Astroturf,-468.0,-21.0,0.68,False,-382.0,-447.0,-463.0,-16.0,0.68,False,-382.0,-447.0,Trust_In_Mainstream_Journalism,Petition_Astroturf,-1,65.0,131.1360495996527,21.0,16.0,86.0,81.0,False
profile_0067,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Alliance_Commitment_Support,Headline_And_Lede_Misframing,472.0,-17.0,0.65,False,501.0,489.0,483.0,-6.0,0.68,False,501.0,489.0,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-1,12.0,227.75787865894563,17.0,6.0,29.0,18.0,False
profile_0067,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-655.0,-18.0,0.68,False,-612.0,-637.0,-662.0,-25.0,0.71,False,-612.0,-637.0,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-1,25.0,227.75787865894563,18.0,25.0,43.0,50.0,False
profile_0067,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-489.0,-22.0,0.64,False,-437.0,-467.0,-483.0,-16.0,0.63,False,-437.0,-467.0,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-1,30.0,227.75787865894563,22.0,16.0,52.0,46.0,False
profile_0067,Issue_Position_Taxonomy > Defense_And_National_Security > Alliance_Commitment_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Alliance_Commitment_Support,Petition_Astroturf,-241.0,-28.0,0.68,False,-137.0,-213.0,-237.0,-24.0,0.68,False,-137.0,-213.0,Alliance_Commitment_Support,Petition_Astroturf,-1,76.0,227.75787865894563,28.0,24.0,104.0,100.0,False
profile_0067,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-708.0,-12.0,0.65,False,-682.0,-696.0,-698.0,-2.0,0.72,False,-682.0,-696.0,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-1,14.0,227.75787865894563,12.0,2.0,26.0,16.0,False
profile_0067,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Emotional_And_Moral_Engineering > Fear_Appeals > Personal_Safety_Fear_Appeal,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,285.0,-11.0,0.65,False,317.0,296.0,283.0,-13.0,0.61,False,317.0,296.0,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-1,21.0,227.75787865894563,11.0,13.0,32.0,34.0,False
profile_0067,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Multi_Agent_Adversarial_Architecture > Adversarial_Conversation_Loops > Counter_Argument_Adaptation > Multi_Turn_Counter_Argument_Adaptation,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,312.0,-25.0,0.63,False,387.0,337.0,305.0,-32.0,0.65,False,387.0,337.0,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-1,50.0,227.75787865894563,25.0,32.0,75.0,82.0,False
profile_0067,Issue_Position_Taxonomy > Defense_And_National_Security > Defense_Spending_Increase_Support,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Social_Proof_Network_And_Community_Manipulation > Consensus_Fabrication > Astroturf_Movements > Petition_Astroturf,Defense_Spending_Increase_Support,Petition_Astroturf,-548.0,-13.0,0.72,False,-523.0,-535.0,-548.0,-13.0,0.65,False,-523.0,-535.0,Defense_Spending_Increase_Support,Petition_Astroturf,-1,12.0,227.75787865894563,13.0,13.0,25.0,25.0,False
profile_0067,Issue_Position_Taxonomy > Information_Integrity_And_Platforms > Trust_In_Mainstream_Journalism,Political_Opinion_Cybermanipulation_Ontology > Primary_Axis > Attack_Family > Claim_Frame_And_Narrative_Manipulation > Claim_Level_Deception > Misleading_Framing > Headline_And_Lede_Misframing,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-507.0,-14.0,0.63,False,-473.0,-493.0,-515.0,-22.0,0.65,False,-473.0,-493.0,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-1,20.0,227.75787865894563,14.0,22.0,34.0,42.0,False
