metric,grain,profile_id,opinion_label,attack_label,original,retest,fallback_pair,diff,mean_pair
PN,profile_opinion_attack,profile_0055,Trust_In_Mainstream_Journalism,Petition_Astroturf,-541.0,-523.0,False,18.0,-532.0
PN,profile_opinion_attack,profile_0065,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-253.0,-261.0,False,-8.0,-257.0
PN,profile_opinion_attack,profile_0065,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,308.0,308.0,False,0.0,308.0
PN,profile_opinion_attack,profile_0065,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,268.0,267.0,False,-1.0,267.5
PN,profile_opinion_attack,profile_0065,Alliance_Commitment_Support,Petition_Astroturf,-290.0,-280.0,False,10.0,-285.0
PN,profile_opinion_attack,profile_0065,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,401.0,401.0,False,0.0,401.0
PN,profile_opinion_attack,profile_0065,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-341.0,-341.0,False,0.0,-341.0
PN,profile_opinion_attack,profile_0065,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-558.0,-573.0,False,-15.0,-565.5
PN,profile_opinion_attack,profile_0065,Defense_Spending_Increase_Support,Petition_Astroturf,-432.0,-435.0,False,-3.0,-433.5
PN,profile_opinion_attack,profile_0065,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-371.0,-374.0,False,-3.0,-372.5
PN,profile_opinion_attack,profile_0065,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-461.0,-455.0,False,6.0,-458.0
PN,profile_opinion_attack,profile_0065,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-465.0,-478.0,False,-13.0,-471.5
PN,profile_opinion_attack,profile_0065,Trust_In_Mainstream_Journalism,Petition_Astroturf,-468.0,-463.0,False,5.0,-465.5
PN,profile_opinion_attack,profile_0067,Alliance_Commitment_Support,Headline_And_Lede_Misframing,472.0,483.0,False,11.0,477.5
PN,profile_opinion_attack,profile_0067,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-655.0,-662.0,False,-7.0,-658.5
PN,profile_opinion_attack,profile_0067,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-489.0,-483.0,False,6.0,-486.0
PN,profile_opinion_attack,profile_0067,Alliance_Commitment_Support,Petition_Astroturf,-241.0,-237.0,False,4.0,-239.0
PN,profile_opinion_attack,profile_0067,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-708.0,-698.0,False,10.0,-703.0
PN,profile_opinion_attack,profile_0067,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,285.0,283.0,False,-2.0,284.0
PN,profile_opinion_attack,profile_0067,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,312.0,305.0,False,-7.0,308.5
PN,profile_opinion_attack,profile_0067,Defense_Spending_Increase_Support,Petition_Astroturf,-548.0,-548.0,False,0.0,-548.0
PN,profile_opinion_attack,profile_0067,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-507.0,-515.0,False,-8.0,-511.0
PN,profile_opinion_attack,profile_0067,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-681.0,-671.0,False,10.0,-676.0
PN,profile_opinion_attack,profile_0067,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-673.0,-673.0,False,0.0,-673.0
PN,profile_opinion_attack,profile_0067,Trust_In_Mainstream_Journalism,Petition_Astroturf,-620.0,-612.0,False,8.0,-616.0
PN,profile_opinion_attack,profile_0068,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-463.0,-461.0,False,2.0,-462.0
PN,profile_opinion_attack,profile_0068,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-163.0,-163.0,False,0.0,-163.0
PN,profile_opinion_attack,profile_0068,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-174.0,-173.0,False,1.0,-173.5
PN,profile_opinion_attack,profile_0068,Alliance_Commitment_Support,Petition_Astroturf,-430.0,-415.0,False,15.0,-422.5
PN,profile_opinion_attack,profile_0068,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,336.0,338.0,False,2.0,337.0
PN,profile_opinion_attack,profile_0068,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,662.0,657.0,False,-5.0,659.5
PN,profile_opinion_attack,profile_0068,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,431.0,431.0,False,0.0,431.0
PN,profile_opinion_attack,profile_0068,Defense_Spending_Increase_Support,Petition_Astroturf,370.0,385.0,False,15.0,377.5
PN,profile_opinion_attack,profile_0068,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-411.0,-412.0,False,-1.0,-411.5
PN,profile_opinion_attack,profile_0068,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-361.0,-363.0,False,-2.0,-362.0
PN,profile_opinion_attack,profile_0068,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-237.0,-247.0,False,-10.0,-242.0
PN,profile_opinion_attack,profile_0068,Trust_In_Mainstream_Journalism,Petition_Astroturf,-489.0,-490.0,False,-1.0,-489.5
PN,profile_opinion_attack,profile_0081,Alliance_Commitment_Support,Headline_And_Lede_Misframing,165.0,158.0,False,-7.0,161.5
PN,profile_opinion_attack,profile_0081,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-322.0,-330.0,False,-8.0,-326.0
PN,profile_opinion_attack,profile_0081,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-198.0,-189.0,False,9.0,-193.5
PN,profile_opinion_attack,profile_0081,Alliance_Commitment_Support,Petition_Astroturf,-184.0,-191.0,False,-7.0,-187.5
PN,profile_opinion_attack,profile_0081,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-410.0,-410.0,False,0.0,-410.0
PN,profile_opinion_attack,profile_0081,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-378.0,-389.0,False,-11.0,-383.5
PN,profile_opinion_attack,profile_0081,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-347.0,-348.0,False,-1.0,-347.5
PN,profile_opinion_attack,profile_0081,Defense_Spending_Increase_Support,Petition_Astroturf,-163.0,-163.0,False,0.0,-163.0
PN,profile_opinion_attack,profile_0081,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-132.0,-131.0,False,1.0,-131.5
PN,profile_opinion_attack,profile_0081,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-209.0,-198.0,False,11.0,-203.5
PN,profile_opinion_attack,profile_0081,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-278.0,-273.0,False,5.0,-275.5
PN,profile_opinion_attack,profile_0081,Trust_In_Mainstream_Journalism,Petition_Astroturf,-163.0,-162.0,False,1.0,-162.5
PN,profile_opinion_attack,profile_0084,Alliance_Commitment_Support,Headline_And_Lede_Misframing,271.0,272.0,False,1.0,271.5
PN,profile_opinion_attack,profile_0084,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,218.0,187.0,False,-31.0,202.5
PN,profile_opinion_attack,profile_0084,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,241.0,241.0,False,0.0,241.0
PN,profile_opinion_attack,profile_0084,Alliance_Commitment_Support,Petition_Astroturf,432.0,432.0,False,0.0,432.0
PN,profile_opinion_attack,profile_0084,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-269.0,-271.0,False,-2.0,-270.0
PN,profile_opinion_attack,profile_0084,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-443.0,-431.0,False,12.0,-437.0
PN,profile_opinion_attack,profile_0084,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-402.0,-322.0,False,80.0,-362.0
PN,profile_opinion_attack,profile_0084,Defense_Spending_Increase_Support,Petition_Astroturf,-357.0,-376.0,False,-19.0,-366.5
PN,profile_opinion_attack,profile_0084,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-161.0,-138.0,False,23.0,-149.5
PN,profile_opinion_attack,profile_0084,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-348.0,-353.0,False,-5.0,-350.5
PN,profile_opinion_attack,profile_0084,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-267.0,-283.0,False,-16.0,-275.0
PN,profile_opinion_attack,profile_0084,Trust_In_Mainstream_Journalism,Petition_Astroturf,-341.0,-334.0,False,7.0,-337.5
PN,profile_opinion_attack,profile_0090,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-310.0,-313.0,False,-3.0,-311.5
PN,profile_opinion_attack,profile_0090,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,314.0,305.0,False,-9.0,309.5
PN,profile_opinion_attack,profile_0090,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,355.0,355.0,False,0.0,355.0
PN,profile_opinion_attack,profile_0090,Alliance_Commitment_Support,Petition_Astroturf,-382.0,-371.0,False,11.0,-376.5
PN,profile_opinion_attack,profile_0090,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-468.0,-463.0,False,5.0,-465.5
PN,profile_opinion_attack,profile_0090,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,390.0,371.0,False,-19.0,380.5
PN,profile_opinion_attack,profile_0090,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,173.0,131.0,False,-42.0,152.0
PN,profile_opinion_attack,profile_0090,Defense_Spending_Increase_Support,Petition_Astroturf,-373.0,-367.0,False,6.0,-370.0
PN,profile_opinion_attack,profile_0090,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-563.0,-598.0,False,-35.0,-580.5
PN,profile_opinion_attack,profile_0090,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-448.0,-453.0,False,-5.0,-450.5
PN,profile_opinion_attack,profile_0090,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-553.0,-538.0,False,15.0,-545.5
PN,profile_opinion_attack,profile_0090,Trust_In_Mainstream_Journalism,Petition_Astroturf,-523.0,-510.0,False,13.0,-516.5
PN,profile_opinion_attack,profile_0094,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-271.0,-247.0,False,24.0,-259.0
PN,profile_opinion_attack,profile_0094,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-461.0,-472.0,False,-11.0,-466.5
PN,profile_opinion_attack,profile_0094,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-563.0,-558.0,False,5.0,-560.5
PN,profile_opinion_attack,profile_0094,Alliance_Commitment_Support,Petition_Astroturf,-367.0,-373.0,False,-6.0,-370.0
PN,profile_opinion_attack,profile_0094,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-173.0,-184.0,False,-11.0,-178.5
PN,profile_opinion_attack,profile_0094,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-283.0,-276.0,False,7.0,-279.5
PN,profile_opinion_attack,profile_0094,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-467.0,-431.0,False,36.0,-449.0
PN,profile_opinion_attack,profile_0094,Defense_Spending_Increase_Support,Petition_Astroturf,-543.0,-559.0,False,-16.0,-551.0
PN,profile_opinion_attack,profile_0094,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-530.0,-541.0,False,-11.0,-535.5
PN,profile_opinion_attack,profile_0094,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-434.0,-427.0,False,7.0,-430.5
PN,profile_opinion_attack,profile_0094,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-470.0,-437.0,False,33.0,-453.5
PN,profile_opinion_attack,profile_0094,Trust_In_Mainstream_Journalism,Petition_Astroturf,-523.0,-531.0,False,-8.0,-527.0
PN,profile_opinion_attack,profile_0101,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-243.0,-257.0,False,-14.0,-250.0
PN,profile_opinion_attack,profile_0101,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-338.0,-345.0,False,-7.0,-341.5
PN,profile_opinion_attack,profile_0101,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-283.0,-273.0,False,10.0,-278.0
PN,profile_opinion_attack,profile_0101,Alliance_Commitment_Support,Petition_Astroturf,-463.0,-458.0,False,5.0,-460.5
PN,profile_opinion_attack,profile_0101,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,347.0,341.0,False,-6.0,344.0
PN,profile_opinion_attack,profile_0101,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-231.0,-225.0,False,6.0,-228.0
PN,profile_opinion_attack,profile_0101,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,418.0,419.0,False,1.0,418.5
PN,profile_opinion_attack,profile_0101,Defense_Spending_Increase_Support,Petition_Astroturf,430.0,408.0,False,-22.0,419.0
PN,profile_opinion_attack,profile_0101,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-378.0,-378.0,False,0.0,-378.0
PN,profile_opinion_attack,profile_0101,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-652.0,-645.0,False,7.0,-648.5
PN,profile_opinion_attack,profile_0101,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-163.0,-160.0,False,3.0,-161.5
PN,profile_opinion_attack,profile_0101,Trust_In_Mainstream_Journalism,Petition_Astroturf,-682.0,-697.0,False,-15.0,-689.5
PN,profile_opinion_attack,profile_0110,Alliance_Commitment_Support,Headline_And_Lede_Misframing,107.0,102.0,False,-5.0,104.5
PN,profile_opinion_attack,profile_0110,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,278.0,278.0,False,0.0,278.0
PN,profile_opinion_attack,profile_0110,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,321.0,317.0,False,-4.0,319.0
PN,profile_opinion_attack,profile_0110,Alliance_Commitment_Support,Petition_Astroturf,-294.0,-283.0,False,11.0,-288.5
PN,profile_opinion_attack,profile_0110,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,387.0,388.0,False,1.0,387.5
PN,profile_opinion_attack,profile_0110,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-209.0,-203.0,False,6.0,-206.0
PN,profile_opinion_attack,profile_0110,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,231.0,237.0,False,6.0,234.0
PN,profile_opinion_attack,profile_0110,Defense_Spending_Increase_Support,Petition_Astroturf,-213.0,-218.0,False,-5.0,-215.5
PN,profile_opinion_attack,profile_0110,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,230.0,247.0,False,17.0,238.5
PN,profile_opinion_attack,profile_0110,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-302.0,-297.0,False,5.0,-299.5
PN,profile_opinion_attack,profile_0110,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,320.0,347.0,False,27.0,333.5
PN,profile_opinion_attack,profile_0110,Trust_In_Mainstream_Journalism,Petition_Astroturf,168.0,168.0,False,0.0,168.0
PN,profile_opinion_attack,profile_0120,Alliance_Commitment_Support,Headline_And_Lede_Misframing,327.0,332.0,False,5.0,329.5
PN,profile_opinion_attack,profile_0120,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,456.0,453.0,False,-3.0,454.5
PN,profile_opinion_attack,profile_0120,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,168.0,162.0,False,-6.0,165.0
PN,profile_opinion_attack,profile_0120,Alliance_Commitment_Support,Petition_Astroturf,489.0,487.0,False,-2.0,488.0
PN,profile_opinion_attack,profile_0120,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-465.0,-489.0,False,-24.0,-477.0
PN,profile_opinion_attack,profile_0120,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-455.0,-449.0,False,6.0,-452.0
PN,profile_opinion_attack,profile_0120,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-204.0,-218.0,False,-14.0,-211.0
PN,profile_opinion_attack,profile_0120,Defense_Spending_Increase_Support,Petition_Astroturf,-418.0,-418.0,False,0.0,-418.0
PN,profile_opinion_attack,profile_0120,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,408.0,413.0,False,5.0,410.5
PN,profile_opinion_attack,profile_0120,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-131.0,-127.0,False,4.0,-129.0
PN,profile_opinion_attack,profile_0120,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-195.0,-205.0,False,-10.0,-200.0
PN,profile_opinion_attack,profile_0120,Trust_In_Mainstream_Journalism,Petition_Astroturf,-202.0,-198.0,False,4.0,-200.0
PN,profile_opinion_attack,profile_0122,Alliance_Commitment_Support,Headline_And_Lede_Misframing,330.0,328.0,False,-2.0,329.0
PN,profile_opinion_attack,profile_0122,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,252.0,247.0,False,-5.0,249.5
PN,profile_opinion_attack,profile_0122,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,347.0,348.0,False,1.0,347.5
PN,profile_opinion_attack,profile_0122,Alliance_Commitment_Support,Petition_Astroturf,186.0,178.0,False,-8.0,182.0
PN,profile_opinion_attack,profile_0122,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-85.0,-67.0,False,18.0,-76.0
PN,profile_opinion_attack,profile_0122,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-398.0,-401.0,False,-3.0,-399.5
PN,profile_opinion_attack,profile_0122,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-612.0,-612.0,False,0.0,-612.0
PN,profile_opinion_attack,profile_0122,Defense_Spending_Increase_Support,Petition_Astroturf,-215.0,-210.0,False,5.0,-212.5
PN,profile_opinion_attack,profile_0122,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-361.0,-368.0,False,-7.0,-364.5
PN,profile_opinion_attack,profile_0122,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-301.0,-278.0,False,23.0,-289.5
PN,profile_opinion_attack,profile_0122,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-312.0,-304.0,False,8.0,-308.0
PN,profile_opinion_attack,profile_0122,Trust_In_Mainstream_Journalism,Petition_Astroturf,-210.0,-223.0,False,-13.0,-216.5
PN,profile_opinion_attack,profile_0128,Alliance_Commitment_Support,Headline_And_Lede_Misframing,208.0,207.0,False,-1.0,207.5
PN,profile_opinion_attack,profile_0128,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,-124.0,-117.0,False,7.0,-120.5
PN,profile_opinion_attack,profile_0128,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,310.0,312.0,False,2.0,311.0
PN,profile_opinion_attack,profile_0128,Alliance_Commitment_Support,Petition_Astroturf,-418.0,-430.0,False,-12.0,-424.0
PN,profile_opinion_attack,profile_0128,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-168.0,-160.0,False,8.0,-164.0
PN,profile_opinion_attack,profile_0128,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,-163.0,-155.0,False,8.0,-159.0
PN,profile_opinion_attack,profile_0128,Defense_Spending_Increase_Support,Multi_Turn_Counter_Argument_Adaptation,-192.0,-178.0,False,14.0,-185.0
PN,profile_opinion_attack,profile_0128,Defense_Spending_Increase_Support,Petition_Astroturf,-369.0,-317.0,False,52.0,-343.0
PN,profile_opinion_attack,profile_0128,Trust_In_Mainstream_Journalism,Headline_And_Lede_Misframing,-336.0,-324.0,False,12.0,-330.0
PN,profile_opinion_attack,profile_0128,Trust_In_Mainstream_Journalism,Personal_Safety_Fear_Appeal,-340.0,-341.0,False,-1.0,-340.5
PN,profile_opinion_attack,profile_0128,Trust_In_Mainstream_Journalism,Multi_Turn_Counter_Argument_Adaptation,-389.0,-381.0,False,8.0,-385.0
PN,profile_opinion_attack,profile_0128,Trust_In_Mainstream_Journalism,Petition_Astroturf,228.0,235.0,False,7.0,231.5
PN,profile_opinion_attack,profile_0144,Alliance_Commitment_Support,Headline_And_Lede_Misframing,-210.0,-213.0,False,-3.0,-211.5
PN,profile_opinion_attack,profile_0144,Alliance_Commitment_Support,Personal_Safety_Fear_Appeal,298.0,292.0,False,-6.0,295.0
PN,profile_opinion_attack,profile_0144,Alliance_Commitment_Support,Multi_Turn_Counter_Argument_Adaptation,-213.0,-213.0,False,0.0,-213.0
PN,profile_opinion_attack,profile_0144,Alliance_Commitment_Support,Petition_Astroturf,373.0,378.0,False,5.0,375.5
PN,profile_opinion_attack,profile_0144,Defense_Spending_Increase_Support,Headline_And_Lede_Misframing,-168.0,-173.0,False,-5.0,-170.5
PN,profile_opinion_attack,profile_0144,Defense_Spending_Increase_Support,Personal_Safety_Fear_Appeal,248.0,268.0,False,20.0,258.0
